Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-01-28 00:00:00-05:00,0.10662084955338273,0.10662084955338273,0.1061926782131195,0.1061926782131195,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10276731233601416,0.10276731233601416,0.10233914107084274,0.10233914107084274,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09762852902043741,0.09762852902043741,0.09677218645811081,0.09677218645811081,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09163417227537003,0.09163417227537003,0.09120600670576096,0.09120600670576096,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09463134407997131,0.09505950960410497,0.09463134407997131,0.09463134407997131,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09805668890476227,0.09848484870210085,0.09805668890476227,0.09805668890476227,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09805668890476227,0.09891301993349907,0.09805668890476227,0.09805668890476227,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09848487377166748,0.09891304511205778,0.09848487377166748,0.09848487377166748,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.0942031784496212,0.0942031784496212,0.09334684163331985,0.09334684163331985,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09334684163331985,0.09377501289998567,0.09334684163331985,0.09334684163331985,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09077783232930849,0.09077783232930849,0.09034966677427292,0.09034966677427292,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.0899215267384414,0.0899215267384414,0.08949258923530579,0.08949258923530579,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.08820806891071808,0.08820806891071808,0.0873517319560051,0.0873517319560051,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.08949258923530579,0.0899215267384414,0.08949258923530579,0.08949258923530579,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09334684163331985,0.0942031784496212,0.09334684163331985,0.09334684163331985,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.08820806579190156,0.08820806579190156,0.08777989447116852,0.08777989447116852,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.0834982185356873,0.0834982185356873,0.0830700471997261,0.0830700471997261,24371200,0.0,0.0
1981-02-23 00:00:00-05:00,0.08435453474521637,0.08478270600489597,0.08435453474521637,0.08435453474521637,14112000,0.0,0.0
1981-02-24 00:00:00-05:00,0.08221370422898014,0.08221370422898014,0.08135736733675003,0.08135736733675003,16979200,0.0,0.0
1981-02-25 00:00:00-05:00,0.08649537712335587,0.0869235426536982,0.08649537712335587,0.08649537712335587,19488000,0.0,0.0
1981-02-26 00:00:00-05:00,0.08777989447116852,0.08820806579190156,0.08777989447116852,0.08777989447116852,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.09077783674001694,0.09163417360872608,0.09077783674001694,0.09077783674001694,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.09120600670576096,0.09163417227537003,0.09120600670576096,0.09120600670576096,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.0903496980310445,0.0903496980310445,0.08992152661085129,0.08992152661085129,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.08949255500724808,0.08949255500724808,0.08906438946723938,0.08906438946723938,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.08906436830505662,0.08906436830505662,0.08863619714975357,0.08863619714975357,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.08863623139560357,0.08863623139560357,0.08777989447116852,0.08777989447116852,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.0813573554454438,0.0813573554454438,0.08092918992042542,0.08092918992042542,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.0775030882412242,0.0775030882412242,0.07707492262125015,0.07707492262125015,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.0749340772674265,0.0749340772674265,0.07407774031162262,0.07407774031162262,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.07707492262125015,0.0775030882412242,0.07707492262125015,0.07707492262125015,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.07664674829302656,0.07664674829302656,0.07621858268976212,0.07621858268976212,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.07921651750802994,0.08007285428722273,0.07921651750802994,0.07921651750802994,37228800,0.0,0.0
1981-03-17 00:00:00-05:00,0.0830700471997261,0.08392638415461728,0.0830700471997261,0.0830700471997261,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.08820806443691254,0.08906440134819316,0.08820806443691254,0.08820806443691254,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.08777989757484599,0.08777989757484599,0.0873517319560051,0.0873517319560051,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.08820806443691254,0.08906440134819316,0.08820806443691254,0.08820806443691254,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.09163416922092438,0.09249050604862877,0.09163416922092438,0.09163416922092438,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09163417227537003,0.09163417227537003,0.09120600670576096,0.09120600670576096,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09034969815924217,0.09034969815924217,0.08949258923530579,0.08949258923530579,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.08820806579190156,0.08820806579190156,0.08777989447116852,0.08777989447116852,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08521083280603942,0.08521083280603942,0.0847826674580574,0.0847826674580574,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.0847826674580574,0.08563900387104902,0.0847826674580574,0.0847826674580574,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.0847827542228851,0.0847827542228851,0.08392641693353653,0.08392641693353653,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.0834982185356873,0.0834982185356873,0.0830700471997261,0.0830700471997261,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.09034966677427292,0.09077783232930849,0.09034966677427292,0.09034966677427292,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.09077783674001694,0.09120600803288682,0.09077783674001694,0.09077783674001694,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.08949255500724808,0.08949255500724808,0.08906438946723938,0.08906438946723938,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08863623003403738,0.08863623003403738,0.08820806443691254,0.08820806443691254,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09249048680067062,0.09334682345016498,0.09249048680067062,0.09249048680067062,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.09420318901538849,0.09463136033007771,0.09420318901538849,0.09420318901538849,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09548771381378174,0.09591587948574579,0.09548771381378174,0.09548771381378174,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09548771381378174,0.09591587948574579,0.09548771381378174,0.09548771381378174,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09548771381378174,0.09591587948574579,0.09548771381378174,0.09548771381378174,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09120600803288682,0.09120600803288682,0.09077783674001694,0.09077783674001694,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08606719521861146,0.08606719521861146,0.08563902974128723,0.08563902974128723,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.08820806443691254,0.08863623003403738,0.08820806443691254,0.08820806443691254,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.09420318901538849,0.09463136033007771,0.09420318901538849,0.09420318901538849,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09762854874134064,0.09805672010899427,0.09762854874134064,0.09762854874134064,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.10019753873348236,0.10062571003555985,0.10019753873348236,0.10019753873348236,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10019749983734227,0.10019749983734227,0.09934116899967194,0.09934116899967194,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.09891304511205778,0.09891304511205778,0.09848487377166748,0.09848487377166748,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.0972003577392741,0.0972003577392741,0.09677218645811081,0.09677218645811081,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09591587948574579,0.09591587948574579,0.09548771381378174,0.09548771381378174,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.09720034897327423,0.0980566914583717,0.09720034897327423,0.09720034897327423,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.09720034897327423,0.0980566914583717,0.09720034897327423,0.09720034897327423,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.0972003577392741,0.0972003577392741,0.09677218645811081,0.09677218645811081,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.09677217629450113,0.09677217629450113,0.09634401649236679,0.09634401649236679,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09420315468896237,0.09420315468896237,0.09377498924732208,0.09377498924732208,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.09505952894687653,0.0954877002751647,0.09505952894687653,0.09505952894687653,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09591583907604218,0.09634401028464801,0.09591583907604218,0.09591583907604218,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09420315468896237,0.09420315468896237,0.09377498924732208,0.09377498924732208,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.09377498924732208,0.09505949128927178,0.09377498924732208,0.09377498924732208,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09377501289998567,0.09463134971628702,0.09334684163331985,0.09334684163331985,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.0929187136016375,0.0929187136016375,0.09206237643957138,0.09206237643957138,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.09420318901538849,0.09548769724242524,0.09420318901538849,0.09420318901538849,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09591583907604218,0.0967721700591948,0.09591583907604218,0.09591583907604218,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09463136033007771,0.09463136033007771,0.09420318901538849,0.09420318901538849,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.09720034897327423,0.0980566914583717,0.09720034897327423,0.09720034897327423,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.10276733338832855,0.10319550474121264,0.10276733338832855,0.10276733338832855,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10747718811035156,0.10833353084912571,0.10747718811035156,0.10747718811035156,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.1074771555986718,0.1074771555986718,0.10704899579286575,0.10704899579286575,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11304333060979843,0.11347150178601269,0.11304333060979843,0.11304333060979843,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11304333060979843,0.11347150178601269,0.11304333060979843,0.11304333060979843,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11347148567438126,0.11390042287158866,0.11347148567438126,0.11347148567438126,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11347148567438126,0.11390042287158866,0.11347148567438126,0.11347148567438126,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10833356684063647,0.10833356684063647,0.10790539532899857,0.10790539532899857,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10790539532899857,0.10876172691820725,0.10790539532899857,0.10790539532899857,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11004616320133209,0.11047432297444638,0.11004616320133209,0.11004616320133209,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10876165804596001,0.10876165804596001,0.10833349823951721,0.10833349823951721,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10490817714719425,0.10490817714719425,0.10448000580072403,0.10448000580072403,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10662078857421875,0.10704895966959994,0.10662078857421875,0.10662078857421875,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10790539532899857,0.10918989842984515,0.10790539532899857,0.10790539532899857,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.1126151978969574,0.11304336921941224,0.1126151978969574,0.1126151978969574,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11175888921079931,0.11175888921079931,0.11133071780204773,0.11133071780204773,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.11133071177128072,0.11133071177128072,0.11090254038572311,0.11090254038572311,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.1091898394857589,0.1091898394857589,0.10876166820526123,0.10876166820526123,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.1074771555986718,0.1074771555986718,0.10704899579286575,0.10704899579286575,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10704895966959994,0.10747711933092513,0.10662078857421875,0.10662078857421875,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.104051803301713,0.104051803301713,0.1036236435174942,0.1036236435174942,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.1001975884528578,0.1001975884528578,0.09976942837238312,0.09976942837238312,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10148204863071442,0.1023391458490711,0.10148204863071442,0.10148204863071442,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.09976938640629104,0.09976938640629104,0.0989130437374115,0.0989130437374115,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.1010538712143898,0.1014820424735745,0.1010538712143898,0.1010538712143898,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.10062575996739968,0.10062575996739968,0.09976942837238312,0.09976942837238312,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09720034753069526,0.09720034753069526,0.09634401649236679,0.09634401649236679,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.08949255500724808,0.08949255500724808,0.08906438946723938,0.08906438946723938,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08863623003403738,0.08863623003403738,0.08820806443691254,0.08820806443691254,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08820806443691254,0.08863623003403738,0.08820806443691254,0.08820806443691254,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08606721151048025,0.08606721151048025,0.0852108746767044,0.0852108746767044,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.08606717735528946,0.08692351384923382,0.08606717735528946,0.08606717735528946,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.08949258923530579,0.0899215267384414,0.08949258923530579,0.08949258923530579,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08307000538448195,0.08307000538448195,0.0826418399810791,0.0826418399810791,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.07664674829302656,0.07664674829302656,0.07621858268976212,0.07621858268976212,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07793198525905609,0.07836015637408969,0.07793198525905609,0.07793198525905609,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.08135736733675003,0.08221370422898014,0.08135736733675003,0.08135736733675003,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08349820226430893,0.08392636779980187,0.08349820226430893,0.08349820226430893,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08563902974128723,0.08649536641296503,0.08563902974128723,0.08563902974128723,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08863619714975357,0.08906436830505662,0.08863619714975357,0.08863619714975357,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08307000538448195,0.08307000538448195,0.0826418399810791,0.0826418399810791,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.0826418860780805,0.0826418860780805,0.08221371471881866,0.08221371471881866,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07836017125934258,0.07836017125934258,0.07750306278467178,0.07750306278467178,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.07964469492435455,0.08007286623636126,0.07964469492435455,0.07964469492435455,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08221371471881866,0.0826418860780805,0.08221371471881866,0.08221371471881866,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.08563902974128723,0.08606719521861146,0.08563902974128723,0.08563902974128723,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.08307000538448195,0.08307000538448195,0.0826418399810791,0.0826418399810791,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08178553864138048,0.08178553864138048,0.08135736733675003,0.08135736733675003,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.08435453474521637,0.08521087154754536,0.08435453474521637,0.08435453474521637,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.08563902974128723,0.08606719521861146,0.08563902974128723,0.08563902974128723,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.08563900387104902,0.08563900387104902,0.0847826674580574,0.0847826674580574,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.08606717735528946,0.08649534846077571,0.08606717735528946,0.08606717735528946,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08863619714975357,0.08906436830505662,0.08863619714975357,0.08863619714975357,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.0869235426536982,0.0869235426536982,0.08649537712335587,0.08649537712335587,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08649537712335587,0.0869235426536982,0.08649537712335587,0.08649537712335587,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08649537712335587,0.08649537712335587,0.08649537712335587,0.08649537712335587,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.0847827542228851,0.0847827542228851,0.08392641693353653,0.08392641693353653,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.0826418860780805,0.0826418860780805,0.08221371471881866,0.08221371471881866,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.08007286623636126,0.08007286623636126,0.07964469492435455,0.07964469492435455,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.07921652938529002,0.07921652938529002,0.0783601924777031,0.0783601924777031,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.07664674966288275,0.07664674966288275,0.0757904127240181,0.0757904127240181,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.0749340772674265,0.0749340772674265,0.07407774031162262,0.07407774031162262,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07407775991428658,0.07407775991428658,0.07322142273187637,0.07322142273187637,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07407774031162262,0.07450591164804017,0.07407774031162262,0.07407774031162262,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.06979606001509331,0.06979606001509331,0.06893972307443619,0.06893972307443619,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.06508543476599665,0.06508543476599665,0.06465726345777512,0.06465726345777512,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.06637074053287506,0.06679890632712847,0.06637074053287506,0.06637074053287506,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06551361400506704,0.06551361400506704,0.06508544832468033,0.06508544832468033,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06551359593868256,0.06594253330010824,0.06551359593868256,0.06551359593868256,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.06893972307443619,0.06936788868624919,0.06893972307443619,0.06893972307443619,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.06893972307443619,0.06936788868624919,0.06893972307443619,0.06893972307443619,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.07322142273187637,0.07364959418159785,0.07322142273187637,0.07322142273187637,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07450589537620544,0.07493406090208188,0.07450589537620544,0.07450589537620544,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.0715087173279153,0.0715087173279153,0.07065238058567047,0.07065238058567047,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.07022422113979819,0.07022422113979819,0.06979605555534363,0.06979605555534363,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06808339199348007,0.06808339199348007,0.06765522062778473,0.06765522062778473,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06765522062778473,0.06808339199348007,0.06765522062778473,0.06765522062778473,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06808339059352875,0.06851155623338841,0.06808339059352875,0.06808339059352875,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.0676551937891103,0.0676551937891103,0.06722702831029892,0.06722702831029892,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06551361400506704,0.06551361400506704,0.06508544832468033,0.06508544832468033,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06380093410353027,0.06380093410353027,0.06337276846170425,0.06337276846170425,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.0625164074068423,0.0625164074068423,0.062088236212730415,0.06208823621273041,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.06080374250446075,0.06080374250446075,0.060375571250915534,0.06037557125091553,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.060803744941949844,0.06123191049562916,0.060803744941949844,0.060803744941949844,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.06123190000653267,0.06166007120389611,0.06123190000653267,0.06123190000653267,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.058234765668296176,0.058234765668296176,0.057806599885225296,0.057806599885225296,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.0573784159091007,0.0573784159091007,0.056522078812122345,0.056522078812122345,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.056522044473910425,0.056522044473910425,0.05609387904405594,0.05609387904405594,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.049670611388945955,0.049670611388945955,0.04881427437067032,0.04881427437067032,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.04924243688583374,0.04967060822622404,0.04924243688583374,0.04924243688583374,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.051811426877975464,0.05223959804565492,0.051811426877975464,0.051811426877975464,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.05223960801959038,0.0526677735519891,0.05223960801959038,0.05223960801959038,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.05223960801959038,0.0526677735519891,0.05223960801959038,0.05223960801959038,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.056522078812122345,0.056950250219127606,0.056522078812122345,0.056522078812122345,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.05823469161987305,0.059091027814172456,0.05823469161987305,0.05823469161987305,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.058234765668296176,0.058234765668296176,0.057806599885225296,0.057806599885225296,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.06123190000653267,0.062088236684230184,0.06123190000653267,0.06123190000653267,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06337276846170425,0.06380093410353027,0.06337276846170425,0.06337276846170425,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.06380091607570648,0.06465725283442036,0.06380091607570648,0.06380091607570648,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.06594254076480865,0.0663707120926216,0.06594254076480865,0.06594254076480865,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.06594254076480865,0.06679887770340343,0.06594254076480865,0.06594254076480865,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.0625164074068423,0.0625164074068423,0.062088236212730415,0.06208823621273041,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06337276846170425,0.06380093410353027,0.06337276846170425,0.06337276846170425,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.06294456414553558,0.06294456414553558,0.06251639872789383,0.06251639872789383,36467200,0.0,0.0
